epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,221.355,0.31421,0.25304,1.13434,0.9998,1,0.995,0.91415,0.44091,0.25355,1.43764,0.000416,0.000416,0.000416
162,222.646,0.32226,0.25592,1.11595,0.9998,1,0.995,0.91415,0.44091,0.25355,1.43764,0.0004061,0.0004061,0.0004061
163,223.956,0.31054,0.24399,1.11548,0.99977,1,0.995,0.91449,0.44258,0.25177,1.45405,0.0003962,0.0003962,0.0003962
164,225.258,0.30869,0.24471,1.08365,0.99969,1,0.995,0.91324,0.44379,0.24923,1.46932,0.0003863,0.0003863,0.0003863
165,226.55,0.2966,0.24476,1.13424,0.99969,1,0.995,0.91324,0.44379,0.24923,1.46932,0.0003764,0.0003764,0.0003764
166,227.855,0.31062,0.24601,1.14336,0.9996,1,0.995,0.91771,0.44328,0.24816,1.45644,0.0003665,0.0003665,0.0003665
167,229.158,0.31649,0.24914,1.17452,0.99947,1,0.995,0.91656,0.43576,0.24279,1.45294,0.0003566,0.0003566,0.0003566
168,230.464,0.31959,0.25134,1.10253,0.99947,1,0.995,0.91656,0.43576,0.24279,1.45294,0.0003467,0.0003467,0.0003467
169,231.758,0.31158,0.24538,1.09874,0.99955,1,0.995,0.92035,0.43629,0.24101,1.46748,0.0003368,0.0003368,0.0003368
170,233.199,0.31171,0.2546,1.24113,0.99955,1,0.995,0.92035,0.43629,0.24101,1.46748,0.0003269,0.0003269,0.0003269
171,234.642,0.31359,0.25318,1.18926,0.99962,1,0.995,0.92425,0.43728,0.24054,1.4432,0.000317,0.000317,0.000317
172,236.107,0.31216,0.24686,1.16127,0.99967,1,0.995,0.92454,0.43556,0.24023,1.4274,0.0003071,0.0003071,0.0003071
173,237.547,0.29569,0.23661,1.10113,0.99967,1,0.995,0.92454,0.43556,0.24023,1.4274,0.0002972,0.0002972,0.0002972
174,239.001,0.29885,0.23697,1.13434,0.99974,1,0.995,0.92345,0.43311,0.24093,1.46115,0.0002873,0.0002873,0.0002873
175,240.328,0.28623,0.23471,1.16311,0.99978,1,0.995,0.92122,0.4314,0.23984,1.47412,0.0002774,0.0002774,0.0002774
176,241.7,0.29168,0.23498,1.09417,0.99978,1,0.995,0.92122,0.4314,0.23984,1.47412,0.0002675,0.0002675,0.0002675
177,243,0.30168,0.24385,1.16577,0.9998,1,0.995,0.92044,0.43098,0.23786,1.45821,0.0002576,0.0002576,0.0002576
178,244.301,0.30522,0.24107,1.1547,0.9998,1,0.995,0.92044,0.43098,0.23786,1.45821,0.0002477,0.0002477,0.0002477
179,245.605,0.30884,0.24607,1.13935,0.99981,1,0.995,0.91661,0.42933,0.23596,1.44747,0.0002378,0.0002378,0.0002378
180,246.911,0.29666,0.24036,1.11643,0.99982,1,0.995,0.9182,0.42829,0.23555,1.4454,0.0002279,0.0002279,0.0002279
181,248.228,0.28073,0.22948,1.15785,0.99982,1,0.995,0.9182,0.42829,0.23555,1.4454,0.000218,0.000218,0.000218
182,249.528,0.28715,0.23392,1.17441,0.99982,1,0.995,0.91772,0.42909,0.23398,1.47846,0.0002081,0.0002081,0.0002081
183,250.832,0.28712,0.23001,1.10962,0.99983,1,0.995,0.91886,0.4311,0.23541,1.46755,0.0001982,0.0001982,0.0001982
184,252.141,0.27775,0.22986,1.15175,0.99983,1,0.995,0.91886,0.4311,0.23541,1.46755,0.0001883,0.0001883,0.0001883
185,253.447,0.28993,0.22958,1.11008,0.99983,1,0.995,0.9158,0.43289,0.23774,1.47025,0.0001784,0.0001784,0.0001784
186,254.737,0.28816,0.23416,1.13643,0.99983,1,0.995,0.9158,0.43289,0.23774,1.47025,0.0001685,0.0001685,0.0001685
187,256.067,0.29188,0.24313,1.18687,0.99983,1,0.995,0.91719,0.4348,0.24045,1.44907,0.0001586,0.0001586,0.0001586
188,257.364,0.29825,0.23351,1.10441,0.99983,1,0.995,0.91615,0.43486,0.24043,1.41097,0.0001487,0.0001487,0.0001487
